"palabra"	"sentimiento"	"lexicon"	"valor"
"profanación"	"disgusto"	"nrc"	0
"profanación"	"ira"	"nrc"	0
"profanación"	"miedo"	"nrc"	0
"profanación"	"negativo"	"nrc"	0
"profanación"	"tristeza"	"nrc"	0
"profano"	"ira"	"nrc"	0
"profano"	"negativo"	"nrc"	0
"profecía"	"premonición"	"nrc"	0
"profesión"	"positivo"	"nrc"	0
"profesional"	"confianza"	"nrc"	0
"profesional"	"positivo"	"nrc"	0
"profesor"	"confianza"	"nrc"	0
"profesor"	"positivo"	"nrc"	0
"profeta"	"confianza"	"nrc"	0
"profeta"	"positivo"	"nrc"	0
"profeta"	"premonición"	"nrc"	0
"profético"	"premonición"	"nrc"	0
"profiláctico"	"confianza"	"nrc"	0
"profiláctico"	"positivo"	"nrc"	0
"profiláctico"	"premonición"	"nrc"	0
"profundidad"	"confianza"	"nrc"	0
"profundidad"	"positivo"	"nrc"	0
"profusión"	"negativo"	"nrc"	0
"profuso"	"positivo"	"nrc"	0
"progresión"	"alegría"	"nrc"	0
"progresión"	"confianza"	"nrc"	0
"progresión"	"positivo"	"nrc"	0
"progresión"	"premonición"	"nrc"	0
"progresión"	"tristeza"	"nrc"	0
"progresivo"	"positivo"	"nrc"	0
"progresivo"	"premonición"	"nrc"	0
"progreso"	"alegría"	"nrc"	0
"progreso"	"positivo"	"nrc"	0
"progreso"	"premonición"	"nrc"	0
"prohibición"	"negativo"	"nrc"	0
"prohibido"	"disgusto"	"nrc"	0
"prohibido"	"ira"	"nrc"	0
"prohibido"	"miedo"	"nrc"	0
"prohibido"	"negativo"	"nrc"	0
"prohibiendo"	"ira"	"nrc"	0
"prohibiendo"	"miedo"	"nrc"	0
"prohibiendo"	"negativo"	"nrc"	0
"prohibir"	"negativo"	"nrc"	0
"prohibir"	"tristeza"	"nrc"	0
"prolífico"	"positivo"	"nrc"	0
"prólogo"	"premonición"	"nrc"	0
"prolongar"	"disgusto"	"nrc"	0
"prolongar"	"negativo"	"nrc"	0
"promesa"	"alegría"	"nrc"	0
"promesa"	"confianza"	"nrc"	0
"promesa"	"positivo"	"nrc"	0
"prometedor"	"positivo"	"nrc"	0
"prominencia"	"positivo"	"nrc"	0
"prominentemente"	"positivo"	"nrc"	0
"promiscuo"	"negativo"	"nrc"	0
"promoción"	"positivo"	"nrc"	0
"pronosticar"	"confianza"	"nrc"	0
"pronosticar"	"premonición"	"nrc"	0
"pronóstico"	"confianza"	"nrc"	0
"pronóstico"	"miedo"	"nrc"	0
"pronóstico"	"premonición"	"nrc"	0
"propaganda"	"negativo"	"nrc"	0
"propensión"	"confianza"	"nrc"	0
"propicio"	"alegría"	"nrc"	0
"propicio"	"positivo"	"nrc"	0
"propicio"	"premonición"	"nrc"	0
"propiedad"	"positivo"	"nrc"	0
"proporcionando"	"alegría"	"nrc"	0
"proporcionando"	"confianza"	"nrc"	0
"proporcionando"	"positivo"	"nrc"	0
"proporcionando"	"premonición"	"nrc"	0
"proporcionar"	"confianza"	"nrc"	0
"proporcionar"	"positivo"	"nrc"	0
"proposición"	"positivo"	"nrc"	0
"proscribir"	"negativo"	"nrc"	0
"prospectiva"	"premonición"	"nrc"	0
"próspera"	"alegría"	"nrc"	0
"próspera"	"positivo"	"nrc"	0
"próspera"	"premonición"	"nrc"	0
"prosperar"	"alegría"	"nrc"	0
"prosperar"	"positivo"	"nrc"	0
"prosperar"	"premonición"	"nrc"	0
"prosperidad"	"positivo"	"nrc"	0
"próspero"	"alegría"	"nrc"	0
"próspero"	"positivo"	"nrc"	0
"prostitución"	"disgusto"	"nrc"	0
"prostitución"	"negativo"	"nrc"	0
"prostitución"	"tristeza"	"nrc"	0
"prostituta"	"disgusto"	"nrc"	0
"prostituta"	"negativo"	"nrc"	0
"protector"	"confianza"	"nrc"	0
"protector"	"negativo"	"nrc"	0
"protector"	"positivo"	"nrc"	0
"proteger"	"positivo"	"nrc"	0
"protegido"	"confianza"	"nrc"	0
"protestante"	"miedo"	"nrc"	0
"proverbial"	"positivo"	"nrc"	0
"provocación"	"ira"	"nrc"	0
"provocación"	"negativo"	"nrc"	0
"provocador"	"disgusto"	"nrc"	0
"provocador"	"ira"	"nrc"	0
"provocador"	"negativo"	"nrc"	0
"próximo"	"positivo"	"nrc"	0
"proyectil"	"miedo"	"nrc"	0
"proyectiles"	"miedo"	"nrc"	0
"prudencia"	"positivo"	"nrc"	0
"prudente"	"confianza"	"nrc"	0
"prudente"	"positivo"	"nrc"	0
"prueba"	"confianza"	"nrc"	0
"psicosis"	"ira"	"nrc"	0
"psicosis"	"miedo"	"nrc"	0
"psicosis"	"negativo"	"nrc"	0
"psicosis"	"tristeza"	"nrc"	0
"publicista"	"negativo"	"nrc"	0
"público"	"positivo"	"nrc"	0
"público"	"premonición"	"nrc"	0
"pudrir"	"disgusto"	"nrc"	0
"pudrir"	"miedo"	"nrc"	0
"pudrir"	"negativo"	"nrc"	0
"pudrir"	"tristeza"	"nrc"	0
"pueblerino"	"confianza"	"nrc"	0
"pueblerino"	"positivo"	"nrc"	0
"pueril"	"negativo"	"nrc"	0
"puerta"	"confianza"	"nrc"	0
"puerto"	"confianza"	"nrc"	0
"puesto"	"disgusto"	"nrc"	0
"pulcramente"	"positivo"	"nrc"	0
"pulcro"	"positivo"	"nrc"	0
"pulga"	"disgusto"	"nrc"	0
"pulga"	"negativo"	"nrc"	0
"pulido"	"positivo"	"nrc"	0
"pulimento"	"positivo"	"nrc"	0
"pulla"	"ira"	"nrc"	0
"pulla"	"miedo"	"nrc"	0
"pulla"	"negativo"	"nrc"	0
"pulla"	"tristeza"	"nrc"	0
"púlpito"	"positivo"	"nrc"	0
"pulpo"	"disgusto"	"nrc"	0
"puma"	"asombro"	"nrc"	0
"puma"	"miedo"	"nrc"	0
"punitivo"	"ira"	"nrc"	0
"punitivo"	"miedo"	"nrc"	0
"punitivo"	"negativo"	"nrc"	0
"punitivo"	"tristeza"	"nrc"	0
"puntal"	"negativo"	"nrc"	0
"puntuación"	"alegría"	"nrc"	0
"puntuación"	"asombro"	"nrc"	0
"puntuación"	"positivo"	"nrc"	0
"puntuación"	"premonición"	"nrc"	0
"puntual"	"confianza"	"nrc"	0
"puntual"	"positivo"	"nrc"	0
"puntual"	"premonición"	"nrc"	0
"puntualidad"	"positivo"	"nrc"	0
"puñalada"	"asombro"	"nrc"	0
"puñalada"	"ira"	"nrc"	0
"puñalada"	"miedo"	"nrc"	0
"puñalada"	"negativo"	"nrc"	0
"puñalada"	"tristeza"	"nrc"	0
"puramente"	"confianza"	"nrc"	0
"puramente"	"positivo"	"nrc"	0
"pureza"	"asombro"	"nrc"	0
"pureza"	"positivo"	"nrc"	0
"purga"	"miedo"	"nrc"	0
"purga"	"negativo"	"nrc"	0
"purgatorio"	"disgusto"	"nrc"	0
"purgatorio"	"miedo"	"nrc"	0
"purgatorio"	"negativo"	"nrc"	0
"purificación"	"confianza"	"nrc"	0
"purificación"	"positivo"	"nrc"	0
"purificar"	"alegría"	"nrc"	0
"purificar"	"confianza"	"nrc"	0
"purificar"	"positivo"	"nrc"	0
"purista"	"positivo"	"nrc"	0
"purpurina"	"alegría"	"nrc"	0
"purpurina"	"disgusto"	"nrc"	0
"pus"	"disgusto"	"nrc"	0
"pus"	"negativo"	"nrc"	0
"puta"	"disgusto"	"nrc"	0
"puta"	"ira"	"nrc"	0
"puta"	"negativo"	"nrc"	0
"putativo"	"confianza"	"nrc"	0
"quebrado"	"miedo"	"nrc"	0
"quebrado"	"negativo"	"nrc"	0
"quebrado"	"tristeza"	"nrc"	0
"queja"	"disgusto"	"nrc"	0
"queja"	"ira"	"nrc"	0
"queja"	"negativo"	"nrc"	0
"quejarse"	"ira"	"nrc"	0
"quejarse"	"negativo"	"nrc"	0
"quejarse"	"tristeza"	"nrc"	0
"quejido"	"miedo"	"nrc"	0
"quejido"	"tristeza"	"nrc"	0
"quemado"	"disgusto"	"nrc"	0
"quemado"	"negativo"	"nrc"	0
"querer"	"negativo"	"nrc"	0
"querer"	"tristeza"	"nrc"	0
"querida"	"disgusto"	"nrc"	0
"querida"	"ira"	"nrc"	0
"querida"	"negativo"	"nrc"	0
"querido"	"alegría"	"nrc"	0
"querido"	"confianza"	"nrc"	0
"querido"	"positivo"	"nrc"	0
"queroseno"	"miedo"	"nrc"	0
"quiebra"	"disgusto"	"nrc"	0
"quiebra"	"ira"	"nrc"	0
"quiebra"	"miedo"	"nrc"	0
"quiebra"	"negativo"	"nrc"	0
"quiebra"	"tristeza"	"nrc"	0
"quietud"	"miedo"	"nrc"	0
"quietud"	"positivo"	"nrc"	0
"quietud"	"tristeza"	"nrc"	0
"quimera"	"asombro"	"nrc"	0
"quimera"	"miedo"	"nrc"	0
"químico"	"confianza"	"nrc"	0
"químico"	"positivo"	"nrc"	0
"quinina"	"positivo"	"nrc"	0
"quisquilloso"	"disgusto"	"nrc"	0
"quisquilloso"	"ira"	"nrc"	0
"quisquilloso"	"negativo"	"nrc"	0
"quisquilloso"	"tristeza"	"nrc"	0
"quiste"	"miedo"	"nrc"	0
"quiste"	"negativo"	"nrc"	0
"quiste"	"tristeza"	"nrc"	0
"quitar"	"ira"	"nrc"	0
"quitar"	"miedo"	"nrc"	0
"quitar"	"negativo"	"nrc"	0
"quitar"	"tristeza"	"nrc"	0
"rabia"	"ira"	"nrc"	0
"rabia"	"negativo"	"nrc"	0
"rabieta"	"disgusto"	"nrc"	0
"rabieta"	"ira"	"nrc"	0
"rabieta"	"negativo"	"nrc"	0
"rabioso"	"disgusto"	"nrc"	0
"rabioso"	"ira"	"nrc"	0
"rabioso"	"miedo"	"nrc"	0
"rabioso"	"negativo"	"nrc"	0
"rabioso"	"premonición"	"nrc"	0
"rabioso"	"tristeza"	"nrc"	0
"racional"	"confianza"	"nrc"	0
"racional"	"positivo"	"nrc"	0
"radar"	"confianza"	"nrc"	0
"radiación"	"miedo"	"nrc"	0
"radiación"	"negativo"	"nrc"	0
"radiante"	"alegría"	"nrc"	0
"radiante"	"positivo"	"nrc"	0
"radiante"	"premonición"	"nrc"	0
"radioactivo"	"miedo"	"nrc"	0
"radioactivo"	"negativo"	"nrc"	0
"radón"	"miedo"	"nrc"	0
"radón"	"negativo"	"nrc"	0
"raído"	"negativo"	"nrc"	0
"raído"	"tristeza"	"nrc"	0
"rallado"	"ira"	"nrc"	0
"rallado"	"negativo"	"nrc"	0
"ramera"	"disgusto"	"nrc"	0
"ramera"	"negativo"	"nrc"	0
"ramillete"	"alegría"	"nrc"	0
"ramillete"	"confianza"	"nrc"	0
"ramillete"	"positivo"	"nrc"	0
"ramo"	"alegría"	"nrc"	0
"ramo"	"confianza"	"nrc"	0
"ramo"	"positivo"	"nrc"	0
"rancio"	"disgusto"	"nrc"	0
"rancio"	"negativo"	"nrc"	0
"rapaz"	"miedo"	"nrc"	0
"rapaz"	"negativo"	"nrc"	0
"rapidez"	"asombro"	"nrc"	0
"rapidez"	"positivo"	"nrc"	0
"rápido"	"asombro"	"nrc"	0
"rápido"	"positivo"	"nrc"	0
"rapto"	"alegría"	"nrc"	0
"rapto"	"negativo"	"nrc"	0
"rapto"	"premonición"	"nrc"	0
"rareza"	"asombro"	"nrc"	0
"rareza"	"disgusto"	"nrc"	0
"rareza"	"negativo"	"nrc"	0
"rareza"	"tristeza"	"nrc"	0
"rasgo"	"positivo"	"nrc"	0
"rata"	"disgusto"	"nrc"	0
"rata"	"miedo"	"nrc"	0
"rata"	"negativo"	"nrc"	0
"ratificar"	"confianza"	"nrc"	0
"raya"	"negativo"	"nrc"	0
"razón"	"positivo"	"nrc"	0
"reaccionar"	"ira"	"nrc"	0
"reaccionar"	"miedo"	"nrc"	0
"reaccionario"	"negativo"	"nrc"	0
"reacio"	"miedo"	"nrc"	0
"reacio"	"negativo"	"nrc"	0
"reafirmar"	"positivo"	"nrc"	0
"real"	"confianza"	"nrc"	0
"real"	"positivo"	"nrc"	0
"realeza"	"positivo"	"nrc"	0
"realizado"	"alegría"	"nrc"	0
"realizado"	"positivo"	"nrc"	0
"reanudación"	"positivo"	"nrc"	0
"reaparecer"	"asombro"	"nrc"	0
"reavivar"	"alegría"	"nrc"	0
"reavivar"	"asombro"	"nrc"	0
"reavivar"	"miedo"	"nrc"	0
"reavivar"	"negativo"	"nrc"	0
"reavivar"	"positivo"	"nrc"	0
"reavivar"	"premonición"	"nrc"	0
"rebaje"	"miedo"	"nrc"	0
"rebelde"	"ira"	"nrc"	0
"rebelde"	"miedo"	"nrc"	0
"rebelde"	"negativo"	"nrc"	0
"rebelión"	"disgusto"	"nrc"	0
"rebelión"	"ira"	"nrc"	0
"rebelión"	"miedo"	"nrc"	0
"recado"	"confianza"	"nrc"	0
"recado"	"positivo"	"nrc"	0
"recado"	"premonición"	"nrc"	0
"recaída"	"miedo"	"nrc"	0
"recaída"	"negativo"	"nrc"	0
"recaída"	"tristeza"	"nrc"	0
"recalcitrante"	"disgusto"	"nrc"	0
"recalcitrante"	"ira"	"nrc"	0
"recalcitrante"	"negativo"	"nrc"	0
"recargo"	"ira"	"nrc"	0
"recargo"	"negativo"	"nrc"	0
"recepción"	"alegría"	"nrc"	0
"recepción"	"asombro"	"nrc"	0
"recepción"	"positivo"	"nrc"	0
"recepción"	"premonición"	"nrc"	0
"recesión"	"disgusto"	"nrc"	0
"recesión"	"ira"	"nrc"	0
"recesión"	"miedo"	"nrc"	0
"recesión"	"negativo"	"nrc"	0
"recesión"	"tristeza"	"nrc"	0
"rechaza"	"ira"	"nrc"	0
"rechaza"	"miedo"	"nrc"	0
"rechaza"	"negativo"	"nrc"	0
"rechaza"	"tristeza"	"nrc"	0
"rechazado"	"negativo"	"nrc"	0
"rechazar"	"ira"	"nrc"	0
"rechazar"	"miedo"	"nrc"	0
"rechazar"	"negativo"	"nrc"	0
"rechazar"	"tristeza"	"nrc"	0
"rechazo"	"disgusto"	"nrc"	0
"rechazo"	"ira"	"nrc"	0
"rechazo"	"miedo"	"nrc"	0
"rechazo"	"negativo"	"nrc"	0
"rechazo"	"tristeza"	"nrc"	0
"rechoncho"	"premonición"	"nrc"	0
"recibido"	"positivo"	"nrc"	0
"recinto"	"negativo"	"nrc"	0
"reclinar"	"confianza"	"nrc"	0
"reclinar"	"positivo"	"nrc"	0
"reclusión"	"miedo"	"nrc"	0
"reclusión"	"negativo"	"nrc"	0
"reclusión"	"positivo"	"nrc"	0
"recluso"	"disgusto"	"nrc"	0
"recluso"	"miedo"	"nrc"	0
"recluso"	"negativo"	"nrc"	0
"reclutas"	"confianza"	"nrc"	0
"recoger"	"positivo"	"nrc"	0
"recombinación"	"premonición"	"nrc"	0
"recomendable"	"alegría"	"nrc"	0
"recomendable"	"confianza"	"nrc"	0
"recomendable"	"positivo"	"nrc"	0
"recomendar"	"confianza"	"nrc"	0
"recomendar"	"positivo"	"nrc"	0
"recompensa"	"alegría"	"nrc"	0
"recompensa"	"asombro"	"nrc"	0
"recompensa"	"confianza"	"nrc"	0
"recompensa"	"positivo"	"nrc"	0
"recompensa"	"premonición"	"nrc"	0
"reconciliación"	"alegría"	"nrc"	0
"reconciliación"	"confianza"	"nrc"	0
"reconciliación"	"positivo"	"nrc"	0
"reconciliación"	"premonición"	"nrc"	0
"reconciliar"	"positivo"	"nrc"	0
"reconocible"	"positivo"	"nrc"	0
"reconocible"	"premonición"	"nrc"	0
"reconocimiento"	"positivo"	"nrc"	0
"reconsideración"	"confianza"	"nrc"	0
"reconsideración"	"positivo"	"nrc"	0
"reconstrucción"	"positivo"	"nrc"	0
"reconstrucción"	"premonición"	"nrc"	0
"reconstruir"	"positivo"	"nrc"	0
"reconstruir"	"premonición"	"nrc"	0
"recreativo"	"alegría"	"nrc"	0
"recreativo"	"positivo"	"nrc"	0
"recreativo"	"premonición"	"nrc"	0
"recreo"	"alegría"	"nrc"	0
"recreo"	"positivo"	"nrc"	0
"recreo"	"premonición"	"nrc"	0
"rectificar"	"positivo"	"nrc"	0
"recuerdo"	"positivo"	"nrc"	0
"recuperación"	"positivo"	"nrc"	0
"recuperar"	"positivo"	"nrc"	0
"recurrente"	"premonición"	"nrc"	0
"recursos"	"alegría"	"nrc"	0
"recursos"	"confianza"	"nrc"	0
"recursos"	"positivo"	"nrc"	0
"red"	"premonición"	"nrc"	0
"redada"	"asombro"	"nrc"	0
"redada"	"ira"	"nrc"	0
"redada"	"miedo"	"nrc"	0
"redada"	"negativo"	"nrc"	0
"redención"	"positivo"	"nrc"	0
"reducción"	"miedo"	"nrc"	0
"reducción"	"negativo"	"nrc"	0
"reducir"	"negativo"	"nrc"	0
"reducir"	"premonición"	"nrc"	0
"redundante"	"negativo"	"nrc"	0
"reembolsar"	"alegría"	"nrc"	0
"reembolsar"	"confianza"	"nrc"	0
"reembolsar"	"ira"	"nrc"	0
"reembolsar"	"positivo"	"nrc"	0
"reembolsar"	"premonición"	"nrc"	0
"reembolso"	"confianza"	"nrc"	0
"reembolso"	"positivo"	"nrc"	0
"refinamiento"	"positivo"	"nrc"	0
"refinar"	"positivo"	"nrc"	0
"reflejo"	"asombro"	"nrc"	0
"reflujo"	"disgusto"	"nrc"	0
"reflujo"	"negativo"	"nrc"	0
"reforma"	"positivo"	"nrc"	0
"reformador"	"positivo"	"nrc"	0
"reforzamiento"	"confianza"	"nrc"	0
"reforzamiento"	"positivo"	"nrc"	0
"reforzar"	"positivo"	"nrc"	0
"refractario"	"negativo"	"nrc"	0
"refrenado"	"miedo"	"nrc"	0
"refrenar"	"ira"	"nrc"	0
"refrenar"	"miedo"	"nrc"	0
"refrenar"	"negativo"	"nrc"	0
"refrescante"	"positivo"	"nrc"	0
"refriega"	"negativo"	"nrc"	0
"refuerzo"	"confianza"	"nrc"	0
"refugiado"	"tristeza"	"nrc"	0
"refugio"	"confianza"	"nrc"	0
"refugio"	"positivo"	"nrc"	0
"refundición"	"positivo"	"nrc"	0
"refutación"	"miedo"	"nrc"	0
"refutar"	"negativo"	"nrc"	0
"regalo"	"alegría"	"nrc"	0
"regalo"	"asombro"	"nrc"	0
"regalo"	"positivo"	"nrc"	0
"regalo"	"premonición"	"nrc"	0
"regañar"	"disgusto"	"nrc"	0
"regañar"	"ira"	"nrc"	0
"regañar"	"miedo"	"nrc"	0
"regañar"	"negativo"	"nrc"	0
"regañar"	"tristeza"	"nrc"	0
"regañina"	"ira"	"nrc"	0
"regañina"	"negativo"	"nrc"	0
"regaño"	"ira"	"nrc"	0
"regaño"	"negativo"	"nrc"	0
"regata"	"premonición"	"nrc"	0
"regeneración"	"positivo"	"nrc"	0
"regenerar"	"positivo"	"nrc"	0
"regente"	"confianza"	"nrc"	0
"regente"	"positivo"	"nrc"	0
"regimiento"	"miedo"	"nrc"	0
"regio"	"confianza"	"nrc"	0
"regio"	"positivo"	"nrc"	0
"registro"	"confianza"	"nrc"	0
"regla"	"confianza"	"nrc"	0
"regla"	"miedo"	"nrc"	0
"regocijarse"	"alegría"	"nrc"	0
"regocijarse"	"asombro"	"nrc"	0
"regocijarse"	"confianza"	"nrc"	0
"regocijarse"	"positivo"	"nrc"	0
"regocijarse"	"premonición"	"nrc"	0
"regocijo"	"alegría"	"nrc"	0
"regocijo"	"asombro"	"nrc"	0
"regocijo"	"positivo"	"nrc"	0
"regresión"	"negativo"	"nrc"	0
"regresivo"	"negativo"	"nrc"	0
"regresivo"	"positivo"	"nrc"	0
"regulador"	"miedo"	"nrc"	0
"regulador"	"negativo"	"nrc"	0
"regular"	"positivo"	"nrc"	0
"regularidad"	"confianza"	"nrc"	0
"regularidad"	"positivo"	"nrc"	0
"regularidad"	"premonición"	"nrc"	0
"regurgitación"	"disgusto"	"nrc"	0
"regusto"	"negativo"	"nrc"	0
"rehabilitación"	"positivo"	"nrc"	0
"rehabilitación"	"premonición"	"nrc"	0
"rehabilitar"	"positivo"	"nrc"	0
"rehén"	"ira"	"nrc"	0
"rehén"	"miedo"	"nrc"	0
"rehén"	"negativo"	"nrc"	0
"rehuir"	"disgusto"	"nrc"	0
"rehuir"	"ira"	"nrc"	0
"rehuir"	"negativo"	"nrc"	0
"rehuir"	"tristeza"	"nrc"	0
"reimpresión"	"negativo"	"nrc"	0
"reincidencia"	"disgusto"	"nrc"	0
"reincidencia"	"ira"	"nrc"	0
"reincidencia"	"negativo"	"nrc"	0
"reincidencia"	"tristeza"	"nrc"	0
"reintegrar"	"positivo"	"nrc"	0
"rejilla"	"disgusto"	"nrc"	0
"rejilla"	"ira"	"nrc"	0
"rejilla"	"negativo"	"nrc"	0
"rejuvenecer"	"positivo"	"nrc"	0
"rejuvenecido"	"positivo"	"nrc"	0
"relaciones"	"positivo"	"nrc"	0
"relajación"	"positivo"	"nrc"	0
"relámpago"	"asombro"	"nrc"	0
"relámpago"	"ira"	"nrc"	0
"relámpago"	"miedo"	"nrc"	0
"relativo"	"confianza"	"nrc"	0
"religión"	"confianza"	"nrc"	0
"reliquias"	"tristeza"	"nrc"	0
"reloj"	"premonición"	"nrc"	0
"reluciente"	"positivo"	"nrc"	0
"remachado"	"positivo"	"nrc"	0
"remanso"	"negativo"	"nrc"	0
"remanso"	"tristeza"	"nrc"	0
"remediador"	"negativo"	"nrc"	0
"remedio"	"alegría"	"nrc"	0
"remedio"	"confianza"	"nrc"	0
"remedio"	"positivo"	"nrc"	0
"remedio"	"premonición"	"nrc"	0
"remendando"	"positivo"	"nrc"	0
"remisión"	"positivo"	"nrc"	0
"remiso"	"disgusto"	"nrc"	0
"remiso"	"ira"	"nrc"	0
"remiso"	"negativo"	"nrc"	0
"remiso"	"tristeza"	"nrc"	0
"remodelar"	"positivo"	"nrc"	0
"remojar"	"negativo"	"nrc"	0
"remordimiento"	"negativo"	"nrc"	0
"remordimiento"	"tristeza"	"nrc"	0
"renacer"	"positivo"	"nrc"	0
"renacer"	"premonición"	"nrc"	0
"renacimiento"	"alegría"	"nrc"	0
"renacimiento"	"confianza"	"nrc"	0
"renacimiento"	"positivo"	"nrc"	0
"renacimiento"	"premonición"	"nrc"	0
"rencor"	"ira"	"nrc"	0
"rencor"	"negativo"	"nrc"	0
"rendición"	"miedo"	"nrc"	0
"rendición"	"negativo"	"nrc"	0
"rendición"	"tristeza"	"nrc"	0
"renegado"	"ira"	"nrc"	0
"renegado"	"negativo"	"nrc"	0
"renombrado"	"positivo"	"nrc"	0
"renombre"	"positivo"	"nrc"	0
"renovación"	"alegría"	"nrc"	0
"renovación"	"positivo"	"nrc"	0
"renovación"	"premonición"	"nrc"	0
"renovar"	"positivo"	"nrc"	0
"renovar"	"premonición"	"nrc"	0
"renuencia"	"negativo"	"nrc"	0
"renuncia"	"asombro"	"nrc"	0
"renuncia"	"negativo"	"nrc"	0
"renuncia"	"tristeza"	"nrc"	0
"renunciar"	"confianza"	"nrc"	0
"renunciar"	"disgusto"	"nrc"	0
"renunciar"	"ira"	"nrc"	0
"renunciar"	"negativo"	"nrc"	0
"reorganizar"	"positivo"	"nrc"	0
"reparación"	"confianza"	"nrc"	0
"reparación"	"positivo"	"nrc"	0
"repelente"	"disgusto"	"nrc"	0
"repelente"	"ira"	"nrc"	0
"repelente"	"miedo"	"nrc"	0
"repelente"	"negativo"	"nrc"	0
"repentino"	"asombro"	"nrc"	0
"repetitivo"	"negativo"	"nrc"	0
"repleto"	"positivo"	"nrc"	0
"réplica"	"negativo"	"nrc"	0
"reponer"	"positivo"	"nrc"	0
"reportero"	"confianza"	"nrc"	0
"reportero"	"positivo"	"nrc"	0
"reposo"	"positivo"	"nrc"	0
"reprensión"	"negativo"	"nrc"	0
"represalia"	"ira"	"nrc"	0
"represalia"	"miedo"	"nrc"	0
"represalia"	"negativo"	"nrc"	0
"represalia"	"tristeza"	"nrc"	0
"representación"	"alegría"	"nrc"	0
"representación"	"positivo"	"nrc"	0
"representación"	"premonición"	"nrc"	0
"representado"	"positivo"	"nrc"	0
"representando"	"premonición"	"nrc"	0
"represión"	"miedo"	"nrc"	0
"represión"	"negativo"	"nrc"	0
"reprimenda"	"ira"	"nrc"	0
"reprimenda"	"negativo"	"nrc"	0
"reprimir"	"negativo"	"nrc"	0
"reprimir"	"tristeza"	"nrc"	0
"reproche"	"disgusto"	"nrc"	0
"reproche"	"ira"	"nrc"	0
"reproche"	"negativo"	"nrc"	0
"reproche"	"tristeza"	"nrc"	0
"reproductivo"	"alegría"	"nrc"	0
"reproductivo"	"positivo"	"nrc"	0
"reptar"	"disgusto"	"nrc"	0
"reptar"	"negativo"	"nrc"	0
"república"	"negativo"	"nrc"	0
"repudio"	"disgusto"	"nrc"	0
"repudio"	"ira"	"nrc"	0
"repudio"	"negativo"	"nrc"	0
"repugnante"	"disgusto"	"nrc"	0
"repugnante"	"ira"	"nrc"	0
"repugnante"	"miedo"	"nrc"	0
"repugnante"	"negativo"	"nrc"	0
"repugnante"	"tristeza"	"nrc"	0
"repulsión"	"disgusto"	"nrc"	0
"repulsión"	"miedo"	"nrc"	0
"repulsión"	"negativo"	"nrc"	0
"réquiem"	"tristeza"	"nrc"	0
"resbalón"	"asombro"	"nrc"	0
"resbalón"	"negativo"	"nrc"	0
"rescate"	"alegría"	"nrc"	0
"rescate"	"asombro"	"nrc"	0
"rescate"	"confianza"	"nrc"	0
"rescate"	"ira"	"nrc"	0
"rescate"	"miedo"	"nrc"	0
"rescate"	"negativo"	"nrc"	0
"rescate"	"positivo"	"nrc"	0
"rescate"	"premonición"	"nrc"	0
"rescindir"	"negativo"	"nrc"	0
"rescisión"	"negativo"	"nrc"	0
"resentido"	"ira"	"nrc"	0
"resentido"	"negativo"	"nrc"	0
"resentimiento"	"disgusto"	"nrc"	0
"resentimiento"	"ira"	"nrc"	0
"resentimiento"	"negativo"	"nrc"	0
"resentimiento"	"tristeza"	"nrc"	0
"reserva"	"positivo"	"nrc"	0
"reservado"	"negativo"	"nrc"	0
"residente"	"positivo"	"nrc"	0
"residuos"	"disgusto"	"nrc"	0
"residuos"	"negativo"	"nrc"	0
"resignado"	"negativo"	"nrc"	0
"resignado"	"tristeza"	"nrc"	0
"resistador"	"positivo"	"nrc"	0
"resistencia"	"ira"	"nrc"	0
"resistencia"	"negativo"	"nrc"	0
"resistencia"	"positivo"	"nrc"	0
"resistente"	"alegría"	"nrc"	0
"resistente"	"confianza"	"nrc"	0
"resistente"	"miedo"	"nrc"	0
"resistente"	"negativo"	"nrc"	0
"resistente"	"positivo"	"nrc"	0
"resistiendo"	"ira"	"nrc"	0
"resistiendo"	"miedo"	"nrc"	0
"resistiendo"	"negativo"	"nrc"	0
"resistiendo"	"tristeza"	"nrc"	0
"resistir"	"miedo"	"nrc"	0
"resistir"	"negativo"	"nrc"	0
"resistir"	"positivo"	"nrc"	0
"resistir"	"premonición"	"nrc"	0
"respetabilidad"	"positivo"	"nrc"	0
"respetable"	"confianza"	"nrc"	0
"respetable"	"positivo"	"nrc"	0
"respeto"	"alegría"	"nrc"	0
"respeto"	"confianza"	"nrc"	0
"respeto"	"positivo"	"nrc"	0
"respeto"	"premonición"	"nrc"	0
"respetuoso"	"confianza"	"nrc"	0
"respetuoso"	"positivo"	"nrc"	0
"respiradero"	"ira"	"nrc"	0
"respiro"	"alegría"	"nrc"	0
"respiro"	"confianza"	"nrc"	0
"respiro"	"positivo"	"nrc"	0
"resplandeciente"	"alegría"	"nrc"	0
"resplandeciente"	"positivo"	"nrc"	0
"resplandor"	"alegría"	"nrc"	0
"resplandor"	"confianza"	"nrc"	0
"resplandor"	"positivo"	"nrc"	0
"resplandor"	"premonición"	"nrc"	0
"responsabilidad"	"confianza"	"nrc"	0
"responsabilidad"	"positivo"	"nrc"	0
"responsable"	"confianza"	"nrc"	0
"responsable"	"positivo"	"nrc"	0
"restauración"	"positivo"	"nrc"	0
"restaurar"	"positivo"	"nrc"	0
