temporada	episodio	titulo	personaje	texto
2	17	Óleo sobre tiempo	ALONSO	"Al grano, Don Diego…"
2	17	Óleo sobre tiempo	VELÁZQUEZ	"Como no podía ser de otra manera, mi boceto fue el seleccionado por su Majestad… Meses después, cuando el Rey lo pudo admirar en todo su esplendor… Supo que la elección era la correcta. Y todo este esfuerzo… Todo este talento se perderá… Como lágrimas en la lluvia…"
2	17	Óleo sobre tiempo	ALONSO	"Debemos volver con los nuestros…"
2	17	Óleo sobre tiempo	VELÁZQUEZ	"Adiós, hijo mío."
2	17	Óleo sobre tiempo	IRENE	"Sólo les quedan dos zonas del Alcázar con cuadros… La capilla y la galería del Rey, donde se encuentra el Salón Principal."
2	17	Óleo sobre tiempo	VELÁZQUEZ	"Y mi cuadro de La expulsión de los moriscos."
2	17	Óleo sobre tiempo	IRENE	"Así es."
2	17	Óleo sobre tiempo	ALONSO	"La clave es no alertar a esos rufianes…"
2	17	Óleo sobre tiempo	IRENE	"Por eso debemos interceptar a uno de ellos sin que los demás se enteren…"
2	17	Óleo sobre tiempo	ALONSO	"De lo contrario, todos huirán…"
2	17	Óleo sobre tiempo	IRENE	"Amelia vigilará el salón principal. Yo, la alcoba real. Vosotros los corredores que llevan a la capilla. No sabemos cual es su plan. El primero que detecte a los ladrones, tiene que dar aviso al resto."
2	17	Óleo sobre tiempo	VELÁZQUEZ	"¿Y yo qué hago?"
2	17	Óleo sobre tiempo	IRENE	"Usted no puede correr ningún riesgo. Órdenes de Salvador."
2	17	Óleo sobre tiempo	VELÁZQUEZ	"¿Me quedo aquí encerrado? Sin disfrutar de la emoción, de la aventura… Como un inútil… como el pelele de Goya, mayormente…"
2	17	Óleo sobre tiempo	AMELIA	"Al contrario, usted debe ocuparse de las comunicaciones. Es una tarea vital para la misión. Tome… Preocúpese de que las baterías estén siempre cargadas… Dependemos totalmente de usted, no lo olvide."
2	17	Óleo sobre tiempo	VELÁZQUEZ	"Estupendo… ¿Y cómo funcionan estos chismes?"
2	17	Óleo sobre tiempo	FELIPE V	"Galeno, ¿entonces hoy sigo vivo?"
2	17	Óleo sobre tiempo	JULIÁN	"Así es, majestad. Podéis dormir tranquilo."
2	17	Óleo sobre tiempo	ISABEL FARNESIO	"Dulces sueños, mi Rey… Vuestro remedio es mano de santo. Sois un genio de la medicina."
2	17	Óleo sobre tiempo	JULIÁN	"Dejémosle descansar."
2	17	Óleo sobre tiempo	IRENE	"Aquí Irene. Estoy en posición… Todos han salido."
2	17	Óleo sobre tiempo	AMELIA	"Aquí Amelia. En posición. Espero instrucciones."
2	17	Óleo sobre tiempo	ALONSO	"Aquí Alonso. No tengo nada que decir…"
2	17	Óleo sobre tiempo	ALONSO	"Velázquez, estese quieto por los clavos de Cristo."
2	17	Óleo sobre tiempo	JULIÁN	"Estoy en un minuto…"
2	17	Óleo sobre tiempo	BENNETT	"Follow me."
2	17	Óleo sobre tiempo	IRENE	"Están dentro. Repito. Están dentro."
2	17	Óleo sobre tiempo	AMELIA	"Recibido."
2	17	Óleo sobre tiempo	IRENE	"Hablan inglés. Son Darrow… Julián, Alonso, prevenidos."
2	17	Óleo sobre tiempo	JULIÁN	"Esperamos instrucciones."
2	17	Óleo sobre tiempo	IRENE	"Se dirigen hacia Amelia."
2	17	Óleo sobre tiempo	AMELIA	"Ya están aquí. Esperad mi señal. Empiezan."
2	17	Óleo sobre tiempo	JULIÁN	"Recibido."
2	17	Óleo sobre tiempo	VELÁZQUEZ	"Aquí Velázquez. ¿Ya han cogido algún Velázquez?"
2	17	Óleo sobre tiempo	AMELIA	"¿Velázquez?"
2	17	Óleo sobre tiempo	VELÁZQUEZ	"Avisadme cuando cojan mi cuadro."
2	17	Óleo sobre tiempo	IRENE	"Don Diego, deje el intercomunicador."
2	17	Óleo sobre tiempo	VELÁZQUEZ	"No puedo. Soy el encargado de las comunicaciones."
2	17	Óleo sobre tiempo	JULIÁN	"Pues estese calladito."
2	17	Óleo sobre tiempo	AMELIA	"El gas ya se ha disipado. Podéis quitaros las máscaras. Atentos. Sale uno."
2	17	Óleo sobre tiempo	IRENE	"Alonso y Julián se están quitando las máscaras antigás."
2	17	Óleo sobre tiempo	ALONSO	"A ese le conozco…"
2	17	Óleo sobre tiempo	JULIÁN	"El pájaro está en el nido."
2	17	Óleo sobre tiempo	ALONSO	"Os lo ruego, dejad de hablar de pájaros y ayudadme a llevarle, que pesa como un fardo…"
2	17	Óleo sobre tiempo	VELÁZQUEZ	"Es… ¿Está muerto?"
2	17	Óleo sobre tiempo	JULIÁN	"Sólo aturdido…"
2	17	Óleo sobre tiempo	ALONSO	"Traed agua… A las buenas y santas noches…"
2	17	Óleo sobre tiempo	BENNET	"¿Qué hacen aquí?"
2	17	Óleo sobre tiempo	IRENE	"Sabemos que lleváis días cambiando los cuadros originales por copias…"
2	17	Óleo sobre tiempo	BENNET	"Mejor en un museo que calcinados."
2	17	Óleo sobre tiempo	VELÁZQUEZ	"Estoy de acuerdo."
2	17	Óleo sobre tiempo	JULIÁN	"Todos sabemos que no irán a un museo precisamente…"
2	17	Óleo sobre tiempo	BENNET	"¿Y tú qué sabrás?"
2	17	Óleo sobre tiempo	ALONSO	"Hablad, rufián… ¿Dónde están el resto de los lienzos?"
2	17	Óleo sobre tiempo	BENNET	"No pienso deciros nada."
2	17	Óleo sobre tiempo	IRENE	"Eso ya lo veremos…"
2	17	Óleo sobre tiempo	BENNET	"Walcott me habló de usted… Muy bueno lo de la hamburguesa. Pero conmigo no funcionará. Soy vegetariano."
2	17	Óleo sobre tiempo	ALONSO	"Hablaréis. Cueste lo que cueste."
2	17	Óleo sobre tiempo	BENNET	"No me importa morir… Cuanto antes, mejor. Así me ahorro el sufrimiento."
2	17	Óleo sobre tiempo	IRENE	"¿De qué hablas?"
2	17	Óleo sobre tiempo	BENNETT	"Vuestra manera de viajar por el tiempo es más pedestre… Pero, sin duda, también es más segura."
2	17	Óleo sobre tiempo	IRENE	"¿Más segura? No entiendo nada…"
2	17	Óleo sobre tiempo	ALONSO	"Basta de pamplinas… ¡Y empezad a hablad! ¿Dónde están los cuadros?"
2	17	Óleo sobre tiempo	BENNETT	"Sí… Basta de pamplinas…"
2	17	Óleo sobre tiempo	AMELIA	"¿Qué ha sido eso? ¿Me recibís?"
2	17	Óleo sobre tiempo	LOLA	"¡Let’s go! ¡Run!"
2	17	Óleo sobre tiempo	AMELIA	"Los hombres de Darrow escapan. Repito. Se escapan. ¿Me escucháis?"
2	17	Óleo sobre tiempo	ALONSO	"Me apretó el gatillo."
2	17	Óleo sobre tiempo	JULIÁN	"¿Por qué se ha matado?"
2	17	Óleo sobre tiempo	IRENE	"No hay tiempo para preguntas… Hay que seguirles. Usted se queda. Alguien tiene que vigilar al muerto."
2	17	Óleo sobre tiempo	ALONSO	"¡¡¡Maldición… Llegamos tarde…!!!"
2	17	Óleo sobre tiempo	JULIÁN	"Como siempre…"
2	17	Óleo sobre tiempo	IRENE	"Hay que abrir la compuerta…"
2	17	Óleo sobre tiempo	FELIPE V	"¡Fantasmas…! ¡Son fantasmas…!"
2	17	Óleo sobre tiempo	JULIÁN	"No, Majestad… Soy el doctor. Hala, a sobar."
2	17	Óleo sobre tiempo	IRENE	"Las damas primero…"
2	17	Óleo sobre tiempo	JULIÁN	"¿Y Amelia?"
2	17	Óleo sobre tiempo	ALONSO	"Esperadla…"
2	17	Óleo sobre tiempo	IRENE	"Vamos, por aquí…"
2	17	Óleo sobre tiempo	ALONSO	"Al fondo parece que hay algo… Ni rastro del enemigo…"
2	17	Óleo sobre tiempo	IRENE	"Pero tenemos lo que andábamos buscando… Maravilloso…"
2	17	Óleo sobre tiempo	AMELIA	"Extraordinario…"
2	17	Óleo sobre tiempo	JULIÁN	"Acojonante…"
2	17	Óleo sobre tiempo	SALVADOR	"Enhorabuena, señores. Buen trabajo. Han recuperado los cuadros…"
2	17	Óleo sobre tiempo	IRENE	"Pero no hemos acabado con Darrow."
2	17	Óleo sobre tiempo	ALONSO	"Atrapar a esos ganapanes no será sencillo."
2	17	Óleo sobre tiempo	SALVADOR	"No se torturen. Estoy seguro de que volverán a cruzarse en nuestro camino."
2	17	Óleo sobre tiempo	VELÁZQUEZ	"¿Y mi Retrato de una Dama con pañuelo?"
2	17	Óleo sobre tiempo	JULIÁN	"Es verdad, ¿que ha sido del tonto del selfie que lo compró?"
2	17	Óleo sobre tiempo	SALVADOR	"Ernesto se está ocupando de recuperarlo en estos momentos."
2	17	Óleo sobre tiempo	VELÁZQUEZ	"¿Para qué? Prefiero que se lo quede un millonario de Wisconsin a que lo incineren."
2	17	Óleo sobre tiempo	AMELIA	"Visto así…"
2	17	Óleo sobre tiempo	VELÁZQUEZ	"¿Acaso no es ese el final que le espera? Como al resto de mis cuadros… Los van a quemar."
2	17	Óleo sobre tiempo	SALVADOR	"Esto merece una conversación a solas… Si le sirve de consuelo, no sólo vamos a quemar sus cuadros."
2	17	Óleo sobre tiempo	VELÁZQUEZ	"Mal de muchos…"
2	17	Óleo sobre tiempo	SALVADOR	"Póngase en mi lugar."
2	17	Óleo sobre tiempo	VELÁZQUEZ	"Póngase usted en el mío."
2	17	Óleo sobre tiempo	SALVADOR	"Entiendo cómo se siente, pero usted sabía al comenzar la misión que este momento tenía que llegar. La historia dice que se quemaron más de 500 pinturas. Y así debe ser."
2	17	Óleo sobre tiempo	VELÁZQUEZ	"Y así será. En el incendio se quemarán las 500 copias que hay en el Alcázar."
2	17	Óleo sobre tiempo	SALVADOR	"¿Y nos quedamos con los 500 originales por la cara?"
2	17	Óleo sobre tiempo	VELÁZQUEZ	"Esta vez la tragedia puede corregirse sin cambiar la Historia. Es una gran oportunidad. Rubens, El Bosco, Leonardo o Tiziano lo merecen."
2	17	Óleo sobre tiempo	SALVADOR	"Lo siento, Diego."
2	17	Óleo sobre tiempo	VELÁZQUEZ	"Tarde o temprano se arrepentirá. Volveré."
2	17	Óleo sobre tiempo	SALVADOR	"Estoy seguro de ello. No he visto a nadie más pesado en mi vida."
2	17	Óleo sobre tiempo	JULIÁN	"¿Quién se apunta a la última?"
2	17	Óleo sobre tiempo	ALONSO	"¿Qué es eso?"
2	17	Óleo sobre tiempo	AMELIA	"Ni idea."
2	17	Óleo sobre tiempo	JULIÁN	"Me refiero a que si os apetece beber algo antes de ir a casa."
2	17	Óleo sobre tiempo	AMELIA	"No, gracias. Me esperan. Pasadlo, bien."
2	17	Óleo sobre tiempo	JULIÁN	"Soy yo o Amelia me está evitando…"
2	17	Óleo sobre tiempo	ALONSO	"No sabría deciros… Yo bastante tengo con lo mío. La cafetería está cerrada…"
2	17	Óleo sobre tiempo	JULIÁN	"Nos sentamos aquí un momento… Cualquier excusa con tal de no volver a casa."
2	17	Óleo sobre tiempo	ALONSO	"¿Algún problema doméstico?"
2	17	Óleo sobre tiempo	JULIÁN	"Sí… Los recuerdos, que siguen allí. Y son muy jodidos. No es fácil desprenderse de ellos. He pensado venderla."
2	17	Óleo sobre tiempo	ALONSO	"Os puedo ofrecer un catre. No es muy cómodo pero si queréis cambiar de aires…"
2	17	Óleo sobre tiempo	JULIÁN	"Gracias, Alonso."
2	17	Óleo sobre tiempo	ALONSO	"¿Puedo haceros una pregunta?"
2	17	Óleo sobre tiempo	JULIÁN	"Dispara…"
2	17	Óleo sobre tiempo	ALONSO	"Lo mismo decía Pacino…"
2	17	Óleo sobre tiempo	JULIÁN	"Siempre le tienes en mente… ¿Le echas de menos?"
2	17	Óleo sobre tiempo	ALONSO	"Era agradable tener compañía al llegar a casa."
2	17	Óleo sobre tiempo	JULIÁN	"¿Qué me queríais preguntar?"
2	17	Óleo sobre tiempo	ALONSO	"¿Qué bebedizos le distéis a Felipe V para aplacar sus nervios?"
2	17	Óleo sobre tiempo	JULIÁN	"Un antipsicótico y benzodiacepina. Calmantes…"
2	17	Óleo sobre tiempo	ALONSO	"Me vendrían bien en estos momentos…"
2	17	Óleo sobre tiempo	JULIÁN	"¿Elena…?"
2	17	Óleo sobre tiempo	ALONSO	"Elena, Blanca y las ánimas del purgatorio… Ya no sé que pensar… Ni qué hacer. Ni cuando entraba en combate sufría semejante angustia."
2	17	Óleo sobre tiempo	JULIÁN	"¿Y qué hacías entonces?"
2	17	Óleo sobre tiempo	ALONSO	"Cerrar los ojos. Encomendarme al Altísimo. Y echarle valor…"
2	17	Óleo sobre tiempo	JULIÁN	"No es mal plan. Mejor que los calmantes, te lo aseguro."
2	17	Óleo sobre tiempo	AMELIA	"¿Quién anda ahí?"
2	17	Óleo sobre tiempo	ENRIQUETA	"Buenas noches, señorita."
2	17	Óleo sobre tiempo	AMELIA	"¿Qué haces levantada?"
2	17	Óleo sobre tiempo	ENRIQUETA	"Tenía hambre… Y no he podido evitar la tentación. Le pido disculpas…"
2	17	Óleo sobre tiempo	AMELIA	"Sí… yo también venía a lo mismo. ¿Me das uno?"
2	17	Óleo sobre tiempo	AMELIA	"Estabas robando."
2	17	Óleo sobre tiempo	ENRIQUETA	"Señorita, es por necesidad… Mi madre está muy enferma y no tenemos para medicinas."
2	17	Óleo sobre tiempo	AMELIA	"Si necesitabas dinero, podías habérmelo pedido…"
2	17	Óleo sobre tiempo	ENRIQUETA	"Me daba vergüenza."
2	17	Óleo sobre tiempo	AMELIA	"¿Y no te da vergüenza robar? Será mejor que cuando despierten mis padres, ya no estés en casa."
2	17	Óleo sobre tiempo	ENRIQUETA	"¿Me está echando?"
2	17	Óleo sobre tiempo	AMELIA	"Has roto nuestra confianza."
2	17	Óleo sobre tiempo	ENRIQUETA	"Yo mentí por usted…"
2	17	Óleo sobre tiempo	AMELIA	"Esto es muy distinto…"
2	17	Óleo sobre tiempo	ENRIQUETA	"A su madre no le gustará saber que lleva pantalones debajo de la falda…"
2	17	Óleo sobre tiempo	AMELIA	"Cuéntaselo. Y dile también que querías llevarte la plata."
2	17	Óleo sobre tiempo	ENRIQUETA	"¿Y ahora qué haré…? Qué será de mi familia…"
2	17	Óleo sobre tiempo	AMELIA	"Toma el resto de jornal del mes… Y ahora vete."
2	17	Óleo sobre tiempo	SALVADOR	"Adelante…"
2	17	Óleo sobre tiempo	ANGUSTIAS	"Jefe, tiene una visita."
2	17	Óleo sobre tiempo	SALVADOR	"Muy importante tiene que ser para que lo anuncie…"
2	17	Óleo sobre tiempo	ANGUSTIAS	"No se lo va a creer…"
2	17	Óleo sobre tiempo	LOLA	"Cuánto tiempo, Salvador. Por usted no pasan los años."
2	17	Óleo sobre tiempo	SALVADOR	"Lola… Por usted tampoco… ¿Por dónde ha entrado?"
2	17	Óleo sobre tiempo	LOLA	"Por una puerta. Conozco más puertas de las que sabéis en este Ministerio…"
2	17	Óleo sobre tiempo	SALVADOR	"También yo hago unas preguntas. ¿Un café?"
2	17	Óleo sobre tiempo	LOLA	"Muy amable, pero no me apetece."
2	17	Óleo sobre tiempo	SALVADOR	"Ser amable es lo mínimo cuando luego la voy a encerrar de por vida."
2	17	Óleo sobre tiempo	LOLA	"No lo hará."
2	17	Óleo sobre tiempo	SALVADOR	"Está usted muy segura."
2	17	Óleo sobre tiempo	LOLA	"Es una oferta que no podrá rechazar."
2	17	Óleo sobre tiempo	SALVADOR	"Perdone, le sangra la nariz."
2	17	Óleo sobre tiempo	LOLA	"Gracias."
2	17	Óleo sobre tiempo	SALVADOR	"¿Se encuentra usted bien?"
2	17	Óleo sobre tiempo	LOLA	"Perfectamente. Creo que aceptaré ese café que me ofrecía…"
2	17	Óleo sobre tiempo	SALVADOR	"¿Y por qué tendría que creerla?"
2	17	Óleo sobre tiempo	LOLA	"Le estoy dando en bandeja la cabeza de Ferguson. Quiero acabar con Darrow."
2	17	Óleo sobre tiempo	SALVADOR	"Demasiado bonito para ser cierto."
2	17	Óleo sobre tiempo	LOLA	"¿Por qué iba a mentirle? Me he metido en la boca del lobo."
2	17	Óleo sobre tiempo	SALVADOR	"A ver… teniendo en cuenta su historial de altas traiciones, no debería sorprenderme que quiera acabar con los suyos."
2	17	Óleo sobre tiempo	LOLA	"No son los míos, ni yo soy de nadie."
2	17	Óleo sobre tiempo	SALVADOR	"Correcto. Pero… ¿por qué quiere ayudarnos arriesgando su vida?"
2	17	Óleo sobre tiempo	LOLA	"Mi vida hace meses que está en riesgo. Además voy a pedirle un favor a cambio."
2	17	Óleo sobre tiempo	SALVADOR	"Ah… entiendo."
2	17	Óleo sobre tiempo	LOLA	"No destruya las obras originales del Alcázar."
2	17	Óleo sobre tiempo	SALVADOR	"¿Las quiere para decorar su salón?"
2	17	Óleo sobre tiempo	LOLA	"Quiero que se queden en el Ministerio, bajo su custodia."
2	17	Óleo sobre tiempo	SALVADOR	"Está bien, acepto. Usted acaba con Darrow y yo salvo las pinturas… Sólo una cosa más…"
2	17	Óleo sobre tiempo	LOLA	"Usted dirá…"
2	17	Óleo sobre tiempo	SALVADOR	"Ya sabe que no me sentó nada bien que consiguiese copiar la parte del Libro de las puertas que se quemó en la Sinagoga. Esas puertas clandestinas nos han creado algún que otro problema día sí y día también… ¿Me gustaría proponerle un trato a ese respecto?"
2	17	Óleo sobre tiempo	LOLA	"De momento, si no le importa, seguirá en mi poder. Una nunca sabe cuándo podría necesitarlo."
2	17	Óleo sobre tiempo	SALVADOR	"Espero no arrepentirme."
2	17	Óleo sobre tiempo	LOLA	"No lo hará…"
2	17	Óleo sobre tiempo	SALVADOR	"¿Y cuando piensa acabar con Darrow?"
2	17	Óleo sobre tiempo	LOLA	"Si no tiene usted inconveniente… Ahora mismo… ¿Me presta un momento el ordenador? Si me disculpa, creo que es mejor que no salga en el plano."
2	17	Óleo sobre tiempo	FERGUSON	"¿Dónde se había metido? Pensé que había muerto."
2	17	Óleo sobre tiempo	LOLA	"Sería todo mucho más fácil para usted, sin duda."
2	17	Óleo sobre tiempo	FERGUSON	"¿Qué ha pasado con la misión? ¿Tiene los cuadros?"
2	17	Óleo sobre tiempo	LOLA	"Déjeme responder primero a la segunda pregunta… Los cuadros los tiene el Ministerio del Tiempo. Y la misión… ha terminado."
2	17	Óleo sobre tiempo	FERGUSON	"¿De qué habla? Usted me prometió las obras… ¿Qué voy a decir a los compradores?"
2	17	Óleo sobre tiempo	LOLA	"Dígales que se acabó Darrow, los viajes en el tiempo y sacrificar a sus empleados. Ningún negocio vale más que la vida de un ser humano."
2	17	Óleo sobre tiempo	FERGUSON	"Mire los informes, for God’s sake! Ya le dije que Walcott estaba loco… Todo lo que decía es mentira."
2	17	Óleo sobre tiempo	SALVADOR	"Vivir para ver…"
2	17	Óleo sobre tiempo	FERGUSON	"¿Lola? ¿Sigue ahí? ¿Lola?"
2	17	Óleo sobre tiempo	LOLA	"El que mentía era usted, hijo de puta. Y ya no lo va a hacer nunca más. Ya he cumplido mi parte del trato. Ahora le toca a usted,  Salvador. Mierda…"
2	17	Óleo sobre tiempo	VELÁZQUEZ	"Le dije que volvería y aquí me tiene."
2	17	Óleo sobre tiempo	SALVADOR	"Hombre de palabra…"
2	17	Óleo sobre tiempo	VELÁZQUEZ	"Dimito. Búsquese a otro retratista."
2	17	Óleo sobre tiempo	SALVADOR	"Escuche…"
2	17	Óleo sobre tiempo	VELÁZQUEZ	"Mi decisión es irrevocable… Aquí ya no pinto nada… Soy el último mono…"
2	17	Óleo sobre tiempo	SALVADOR	"¿Quiere hacer el favor de escucharme, leche? He estado dando vueltas a su petición de conservar las obras. Tenía usted razón, Velázquez. No vamos a destruirlas."
2	17	Óleo sobre tiempo	VELÁZQUEZ	"¿Lo dice de verdad?"
2	17	Óleo sobre tiempo	SALVADOR	"Por supuesto, se quedarán en el Ministerio. Y esto ya no va a hacer falta."
2	17	Óleo sobre tiempo	VELÁZQUEZ	"Me alegro de que mis argumentos le hayan hecho cambiar de opinión."
2	17	Óleo sobre tiempo	SALVADOR	"Una vez más usted ha sido fundamental para la Historia del Arte. ¿Cómo no voy a tener en cuenta la opinión de un maestro del arte como usted, don Diego? Si yo siempre le escucho… El problema es que usted no para de hablar."
2	17	Óleo sobre tiempo	ALONSO	"¿Elena? Madre del amor hermoso… ¿Pero qué hacéis?"
2	17	Óleo sobre tiempo	ELENA	"¿Tú que crees, bobo?"
2	18	Separadas por el tiempo	JULIA	"A ver, chicos, escuchadme."
2	18	Separadas por el tiempo	JULIA	"Ésta señora de aquí se llama Clara Campoamor. ¿Sabéis quién fue?"
2	18	Separadas por el tiempo	JULIA	"Pues lo vais a saber ahora mismo… Clara Campoamor fue una política madrileña que defendió los derechos de la mujer."
2	18	Separadas por el tiempo	NIÑA 1	"¿Las mujeres no podían votar?"
2	18	Separadas por el tiempo	JULIA	"Durante mucho tiempo, no."
2	18	Separadas por el tiempo	NIÑA 1	"¿Y por qué?"
2	18	Separadas por el tiempo	JULIA	"Porque desde que el mundo es mundo, los hombres siempre han estado más cómodos tomando las decisiones solos, mientras la mujer hacía la comida en casa."
2	18	Separadas por el tiempo	NIÑO 1	"Mi madre cocina en casa porque a mi padre se le quema todo."
2	18	Separadas por el tiempo	JULIA	"Pues gracias a mujeres como ella, tu madre también puede votar y hacer muchas más cosas que cocinar. Y debería decirle a tu padre que se compre un libro de cocina."
2	18	Separadas por el tiempo	JULIA	"Clara Campoamor era una mujer moderna, que pensaba que todo en la vida es cosa de dos: de hombres y mujeres. En el hogar, en el trabajo, en la política…"
2	18	Separadas por el tiempo	IRENE	"Parir."
2	18	Separadas por el tiempo	JULIA	"Exacto."
2	18	Separadas por el tiempo	IRENE	"Perdón, es que no he podido evitar escucharla. Irene Larra."
2	18	Separadas por el tiempo	JULIA	"Julia Lozano. Encantada."
2	18	Separadas por el tiempo	JULIA	"No, tranquila. Por lo que veo usted también admira a Clara Campoamor…"
2	18	Separadas por el tiempo	IRENE	"Sí… Como a todas las mujeres que luchan por su libertad y sus derechos."
2	18	Separadas por el tiempo	NIÑA 1	"Señorita Julia…"
2	18	Separadas por el tiempo	JULIA	"Dime, Paula."
2	18	Separadas por el tiempo	NIÑA 1	"¿De qué año son estas fotos?"
2	18	Separadas por el tiempo	JULIA	"De 1930… Ya te lo he dicho antes…"
2	18	Separadas por el tiempo	NIÑA 2	"Si son tan viejas… ¿Por qué sale usted en esta foto?"
2	18	Separadas por el tiempo	NIÑO 1	"¡Señorita Julia!"
2	18	Separadas por el tiempo	IRENE	"¡Que alguien traiga un vaso de agua! ¿Mejor?"
2	18	Separadas por el tiempo	JULIA	"Sí… Qué vergüenza, por favor…"
2	18	Separadas por el tiempo	IRENE	"¿te pasa a menudo?"
2	18	Separadas por el tiempo	JULIA	"No, no… Últimamente estoy con la tensión algo baja, y con tanto trabajo…"
2	18	Separadas por el tiempo	IRENE	"Desde luego, hay que reconocer que es clavadita a ti. Igual era tu bisabuela."
2	18	Separadas por el tiempo	JULIA	"Oye, tengo que marcharme. Gracias… …Tengo que llevar a los niños al cole."
2	18	Separadas por el tiempo	IRENE	"¿Quieres que te acompañe?"
2	18	Separadas por el tiempo	JULIA	"No, no… Ya esto bien. De verdad."
2	18	Separadas por el tiempo	IRENE	"Toma mi tarjeta. Sé que apenas nos conocemos, pero si vuelve a pasarte algo así y necesitas ayuda…"
2	18	Separadas por el tiempo	JULIA	"¿Eres psicóloga?"
2	18	Separadas por el tiempo	IRENE	"No. Pero puedo ser una amiga excelente."
2	18	Separadas por el tiempo	JULIA	"Gracias. ¡Volvemos al cole…!"
2	18	Separadas por el tiempo	ALONSO	"De los mejores inventos del futuro: la fruta fresca en forma líquida. Bebed un vaso cada día y olvidaos del escorbuto."
2	18	Separadas por el tiempo	JULIÁN	"Gracias por dejarme pasar la noche aquí."
2	18	Separadas por el tiempo	ALONSO	"Gracias a vos. La verdad es que vivir en estos tiempos me está ablandando…"
2	18	Separadas por el tiempo	JULIÁN	"No ablandan los tiempos. Ablandan las personas que nos dejan. A veces me dan ganas hasta de dejar esta ciudad… Irme al sur… Cerca del mar y donde no conozca a nadie."
2	18	Separadas por el tiempo	ALONSO	"No podéis… Además, os necesito. Debo adaptarme a esta época. Y rápido."
2	18	Separadas por el tiempo	JULIÁN	"Elena, ¿verdad?"
2	18	Separadas por el tiempo	ALONSO	"Tengo muchas cosas que acostumbrarme, Julián... Hay cosas que no entiendo…"
2	18	Separadas por el tiempo	JULIÁN	"¿Por ejemplo?"
2	18	Separadas por el tiempo	ALONSO	"En mi época, para estar con una dama debías cortejarla, hablar con sus padres… Y no podías yacer con ella sin antes casarte… A no ser que fuera una ramera… Ahora…"
2	18	Separadas por el tiempo	JULIÁN	"Sí… Ahora va todo un poco más deprisa. Pero bien, ¿no?"
2	18	Separadas por el tiempo	ALONSO	"Por eso no quiero fallar. La vida me da una segunda oportunidad. Quiero aprovecharla… Y solo os tengo a vos para aprender."
2	18	Separadas por el tiempo	JULIÁN	"A ti. Mis clases de castellano moderno empiezan ahora mismo."
2	18	Separadas por el tiempo	ALONSO	"Gracias, amigo… Ojalá tengáis la suerte…"
2	18	Separadas por el tiempo	JULIÁN	"Tengas la suerte."
2	18	Separadas por el tiempo	ALONSO	"Ojalá tengas la suerte de que la vida os… Te de una segunda oportunidad a… ¿ti? A ti también."
2	18	Separadas por el tiempo	JULIÁN	"No será fácil, te lo aseguro."
2	18	Separadas por el tiempo	AMELIA	"Adelante. ¿Pasa algo?"
2	18	Separadas por el tiempo	MADRE AMELIA	"Tienes visita. Es Enriqueta."
2	18	Separadas por el tiempo	AMELIA	"¿Qué quiere?"
2	18	Separadas por el tiempo	MADRE AMELIA	"Hablar contigo. No lo entiendo."
2	18	Separadas por el tiempo	AMELIA	"Sí."
2	18	Separadas por el tiempo	MADRE AMELIA	"Pues espero que no quiera dinero, porque tal y como le van los negocios a tu padre…"
2	18	Separadas por el tiempo	AMELIA	"¿Qué…? ¿Qué haces aquí? ¿Pero qué te pasa Enriqueta?"
2	18	Separadas por el tiempo	ENRIQUETA	"He cometido un error muy grave, señorita Amelia. Muy grave… Y sólo usted puede saberlo."
2	18	Separadas por el tiempo	JAVIER	"Eh, ¿qué pasa, chavales? Esta mañana me he levantado, he meado… mucho además, y me he dicho: Oye, con la de chorradas que haces todos los días, ¿cómo es que nunca has hecho un unboxing?. Si no sabéis lo que es un unboxing, ya os estáis largando, que sois demasiado viejos para ver esto. Es broma, yo os lo explico: hacer un unboxing es básicamente abrir una caja de algo que te acabes de comprar, para ver lo que hay dentro y enseñarlo por internet. Yo, como no me he comprado nada, he cogido las bolsas de la compra de mi abuela. Algunos diréis que eso no se llama unboxing, que se llama haul. Pues yo lo llamo como me sale de los huevos. A ver, vamos a empezar. Mira, una lata de berberechos. Ya se me ha colado la gata. Al olor del berberecho, claro. Garra Justiciera, ¿cuántas veces te he dicho que no entres sin llamar? Os tengo que dejar… hasta la próxima. Saludos de Nexus 6."
2	18	Separadas por el tiempo	ANGUSTIAS	"¡Qué mono!"
2	18	Separadas por el tiempo	ERNESTO	"¡Cooooño! ¡Qué susto me ha dado, Angustias!"
2	18	Separadas por el tiempo	ANGUSTIAS	"¿Es él? Se le da un aire, sí…"
2	18	Separadas por el tiempo	ERNESTO	"No… No es él… Estoy… documentándome… Mire, Angustias, se lo voy a dejar claro… Diga jefe… Ahora mismo voy. ¿Qué demonios significará Nexus 6?"
2	18	Separadas por el tiempo	SALVADOR	"¿Podría tratarse de otra mujer? Una abuela, o una tía lejana…"
2	18	Separadas por el tiempo	IRENE	"Era Julia, estoy convencida."
2	18	Separadas por el tiempo	SALVADOR	"En dos épocas distintas y sin aparente conocimiento de los viajes en el tiempo."
2	18	Separadas por el tiempo	IRENE	"Así es."
2	18	Separadas por el tiempo	ERNESTO	"O eso dice ella."
2	18	Separadas por el tiempo	IRENE	"Esta chica no tiene ni la más remota idea de lo que ocurre, estoy segura."
2	18	Separadas por el tiempo	SALVADOR	"Las Sinsombrero."
2	18	Separadas por el tiempo	IRENE	"¿Las conoce?"
